frame.go_id	frame.Evidance	frame.gene_id
GO:0005515	ISA	Potri.001G063700
GO:0004650	ISA	Potri.015G067100
GO:0005975	ISA	Potri.015G067100
GO:0003676	ISA	Potri.001G180200
GO:0005524	ISA	Potri.001G180200
GO:0008026	ISA	Potri.001G180200
GO:0003677	ISA	Potri.001G180200
GO:0004003	ISA	Potri.001G180200
GO:0004553	ISA	Potri.008G132700
GO:0005975	ISA	Potri.008G132700
GO:0016491	ISA	Potri.005G114000
GO:0016706	ISA	Potri.005G114000
GO:0055114	ISA	Potri.005G114000
GO:0004672	ISA	Potri.003G110000
GO:0005524	ISA	Potri.003G110000
GO:0006468	ISA	Potri.003G110000
GO:0005515	ISA	Potri.003G110000
GO:0005524	ISA	Potri.008G128800
GO:0044267	ISA	Potri.008G128800
GO:0016307	ISA	Potri.008G128800
GO:0046488	ISA	Potri.008G128800
GO:0016787	ISA	Potri.002G156200
GO:0008762	ISA	Potri.011G159200
GO:0016491	ISA	Potri.011G159200
GO:0050660	ISA	Potri.011G159200
GO:0055114	ISA	Potri.011G159200
GO:0003677	ISA	Potri.016G015100
GO:0045893	ISA	Potri.016G015100
GO:0005634	ISA	Potri.016G015100
GO:0016563	ISA	Potri.016G015100
GO:0003777	ISA	Potri.006G048600
GO:0005524	ISA	Potri.006G048600
GO:0007018	ISA	Potri.006G048600
GO:0005515	ISA	Potri.006G048600
GO:0009231	ISA	Potri.007G146000
GO:0009349	ISA	Potri.007G146000
GO:0016787	ISA	Potri.004G143200
GO:0008152	ISA	Potri.004G143200
GO:0005524	ISA	Potri.001G087300
GO:0016887	ISA	Potri.001G087300
GO:0008270	ISA	Potri.007G057400
GO:0004518	ISA	Potri.007G057400
GO:0006281	ISA	Potri.007G057400
GO:0003700	ISA	Potri.015G065400
GO:0043565	ISA	Potri.015G065400
GO:0006355	ISA	Potri.015G065400
GO:0003677	ISA	Potri.015G065400
GO:0005634	ISA	Potri.015G065400
GO:0016307	ISA	Potri.004G139900
GO:0046488	ISA	Potri.004G139900
GO:0000287	ISA	Potri.010G233200
GO:0004743	ISA	Potri.010G233200
GO:0030955	ISA	Potri.010G233200
GO:0006096	ISA	Potri.010G233200
GO:0042578	ISA	Potri.005G100500
GO:0008312	ISA	Potri.015G036700
GO:0006614	ISA	Potri.015G036700
GO:0048500	ISA	Potri.015G036700
GO:0003676	ISA	Potri.014G101800
GO:0016787	ISA	Potri.003G217900
GO:0005783	ISA	Potri.001G097700
GO:0005515	ISA	Potri.005G106300
GO:0004672	ISA	Potri.015G035600
GO:0005524	ISA	Potri.015G035600
GO:0006468	ISA	Potri.015G035600
GO:0005515	ISA	Potri.017G123100
GO:0004672	ISA	Potri.017G123100
GO:0005524	ISA	Potri.017G123100
GO:0006468	ISA	Potri.017G123100
GO:0042578	ISA	Potri.006G136400
GO:0008762	ISA	Potri.011G163000
GO:0016491	ISA	Potri.011G163000
GO:0050660	ISA	Potri.011G163000
GO:0055114	ISA	Potri.011G163000
GO:0016758	ISA	Potri.006G063300
GO:0030246	ISA	Potri.006G063300
GO:0005975	ISA	Potri.006G063300
GO:0030259	ISA	Potri.006G063300
GO:0009247	ISA	Potri.006G063300
GO:0008270	ISA	Potri.007G015200
GO:0005622	ISA	Potri.007G015200
GO:0019867	ISA	Potri.003G158100
GO:0005634	ISA	Potri.002G010000
GO:0005506	ISA	Potri.016G031100
GO:0009055	ISA	Potri.016G031100
GO:0016705	ISA	Potri.016G031100
GO:0020037	ISA	Potri.016G031100
GO:0055114	ISA	Potri.016G031100
GO:0016491	ISA	Potri.011G156100
GO:0008152	ISA	Potri.011G156100
GO:0003854	ISA	Potri.011G156100
GO:0016616	ISA	Potri.011G156100
GO:0006694	ISA	Potri.011G156100
GO:0055114	ISA	Potri.011G156100
GO:0003824	ISA	Potri.011G156100
GO:0050662	ISA	Potri.011G156100
GO:0044237	ISA	Potri.011G156100
GO:0009058	ISA	Potri.011G156100
GO:0008831	ISA	Potri.011G156100
GO:0045226	ISA	Potri.011G156100
GO:0003978	ISA	Potri.011G156100
GO:0006012	ISA	Potri.011G156100
GO:0046872	ISA	Potri.006G124800
GO:0030001	ISA	Potri.006G124800
GO:0003676	ISA	Potri.010G094700
GO:0006397	ISA	Potri.010G094700
GO:0005506	ISA	Potri.004G131700
GO:0009055	ISA	Potri.004G131700
GO:0016705	ISA	Potri.004G131700
GO:0020037	ISA	Potri.004G131700
GO:0055114	ISA	Potri.004G131700
GO:0005515	ISA	Potri.010G108200
GO:0003924	ISA	Potri.015G112600
GO:0005525	ISA	Potri.015G112600
GO:0016817	ISA	Potri.015G112600
GO:0004798	ISA	Potri.001G334900
GO:0005524	ISA	Potri.001G334900
GO:0006233	ISA	Potri.001G334900
GO:0016787	ISA	Potri.001G060300
GO:0004664	ISA	Potri.008G195500
GO:0009094	ISA	Potri.008G195500
GO:0016597	ISA	Potri.008G195500
GO:0008152	ISA	Potri.008G195500
GO:0008474	ISA	Potri.002G137200
GO:0006464	ISA	Potri.002G137200
GO:0004672	ISA	Potri.005G113600
GO:0005524	ISA	Potri.005G113600
GO:0006468	ISA	Potri.005G113600
GO:0005509	ISA	Potri.005G113600
GO:0007165	ISA	Potri.005G113600
GO:0005578	ISA	Potri.005G113600
GO:0016998	ISA	Potri.014G077900
GO:0044237	ISA	Potri.016G143000
GO:0005488	ISA	Potri.010G200700
GO:0005506	ISA	Potri.T079200
GO:0009055	ISA	Potri.T079200
GO:0016705	ISA	Potri.T079200
GO:0020037	ISA	Potri.T079200
GO:0055114	ISA	Potri.T079200
GO:0016624	ISA	Potri.010G209100
GO:0008152	ISA	Potri.010G209100
GO:0004591	ISA	Potri.010G209100
GO:0006096	ISA	Potri.010G209100
GO:0030976	ISA	Potri.010G209100
GO:0003700	ISA	Potri.014G124400
GO:0008270	ISA	Potri.014G124400
GO:0043565	ISA	Potri.014G124400
GO:0006355	ISA	Potri.014G124400
GO:0004672	ISA	Potri.004G018500
GO:0005524	ISA	Potri.004G018500
GO:0006468	ISA	Potri.004G018500
GO:0006355	ISA	Potri.010G072900
GO:0030528	ISA	Potri.010G072900
GO:0003700	ISA	Potri.001G044500
GO:0043565	ISA	Potri.001G044500
GO:0006355	ISA	Potri.001G044500
GO:0016760	ISA	Potri.014G155300
GO:0030244	ISA	Potri.014G155300
GO:0016020	ISA	Potri.014G155300
GO:0006355	ISA	Potri.004G228800
GO:0005634	ISA	Potri.004G228800
GO:0003677	ISA	Potri.004G228800
GO:0009725	ISA	Potri.004G228800
GO:0003723	ISA	Potri.008G206200
GO:0009982	ISA	Potri.008G206200
GO:0001522	ISA	Potri.008G206200
GO:0009451	ISA	Potri.008G206200
GO:0005515	ISA	Potri.004G153700
GO:0006950	ISA	Potri.014G122000
GO:0005634	ISA	Potri.010G247500
GO:0030528	ISA	Potri.010G247500
GO:0006457	ISA	Potri.002G248200
GO:0003735	ISA	Potri.013G138400
GO:0006412	ISA	Potri.013G138400
GO:0005622	ISA	Potri.013G138400
GO:0005840	ISA	Potri.013G138400
GO:0003723	ISA	Potri.013G138400
GO:0015934	ISA	Potri.013G138400
GO:0016740	ISA	Potri.013G138400
GO:0004601	ISA	Potri.T099300
GO:0020037	ISA	Potri.T099300
GO:0006979	ISA	Potri.T099300
GO:0055114	ISA	Potri.T099300
GO:0003676	ISA	Potri.010G202200
GO:0008168	ISA	Potri.010G202200
GO:0032259	ISA	Potri.010G202200
GO:0001510	ISA	Potri.010G202200
GO:0004672	ISA	Potri.005G051600
GO:0005524	ISA	Potri.005G051600
GO:0006468	ISA	Potri.005G051600
GO:0004672	ISA	Potri.016G087800
GO:0005524	ISA	Potri.016G087800
GO:0006468	ISA	Potri.016G087800
GO:0005488	ISA	Potri.016G087800
GO:0003677	ISA	Potri.005G226500
GO:0005524	ISA	Potri.005G226500
GO:0003676	ISA	Potri.005G226500
GO:0004386	ISA	Potri.005G226500
GO:0006352	ISA	Potri.018G013300
GO:0005634	ISA	Potri.018G013300
GO:0003702	ISA	Potri.018G013300
GO:0005515	ISA	Potri.008G059600
GO:0009055	ISA	Potri.001G028000
GO:0016491	ISA	Potri.001G028000
GO:0050662	ISA	Potri.001G028000
GO:0005515	ISA	Potri.010G090100
GO:0005247	ISA	Potri.010G090100
GO:0006821	ISA	Potri.010G090100
GO:0055085	ISA	Potri.010G090100
GO:0016020	ISA	Potri.010G090100
GO:0005515	ISA	Potri.004G205100
GO:0003676	ISA	Potri.018G091700
GO:0055085	ISA	Potri.015G026700
GO:0016021	ISA	Potri.015G026700
GO:0016884	ISA	Potri.015G109400
GO:0006909	ISA	Potri.014G049800
GO:0005856	ISA	Potri.014G049800
GO:0004672	ISA	Potri.011G033400
GO:0005524	ISA	Potri.011G033400
GO:0006468	ISA	Potri.011G033400
GO:0048544	ISA	Potri.011G033400
GO:0005529	ISA	Potri.011G033400
GO:0004674	ISA	Potri.011G033400
GO:0005506	ISA	Potri.018G149300
GO:0009055	ISA	Potri.018G149300
GO:0016705	ISA	Potri.018G149300
GO:0020037	ISA	Potri.018G149300
GO:0055114	ISA	Potri.018G149300
GO:0004672	ISA	Potri.011G119400
GO:0005524	ISA	Potri.011G119400
GO:0006468	ISA	Potri.011G119400
GO:0003700	ISA	Potri.017G042200
GO:0008270	ISA	Potri.017G042200
GO:0043565	ISA	Potri.017G042200
GO:0006355	ISA	Potri.017G042200
GO:0005515	ISA	Potri.017G042200
GO:0042578	ISA	Potri.016G106900
GO:0005975	ISA	Potri.016G106900
GO:0016491	ISA	Potri.016G106000
GO:0055114	ISA	Potri.016G106000
GO:0005507	ISA	Potri.016G106000
GO:0004601	ISA	Potri.003G214500
GO:0020037	ISA	Potri.003G214500
GO:0006979	ISA	Potri.003G214500
GO:0055114	ISA	Potri.003G214500
GO:0003735	ISA	Potri.014G147200
GO:0006412	ISA	Potri.014G147200
GO:0005622	ISA	Potri.014G147200
GO:0005840	ISA	Potri.014G147200
GO:0004672	ISA	Potri.002G190500
GO:0005524	ISA	Potri.002G190500
GO:0006468	ISA	Potri.002G190500
GO:0031625	ISA	Potri.008G089600
GO:0006511	ISA	Potri.008G089600
GO:0031461	ISA	Potri.008G089600
GO:0004672	ISA	Potri.013G112500
GO:0005524	ISA	Potri.013G112500
GO:0006468	ISA	Potri.013G112500
GO:0003676	ISA	Potri.001G007900
GO:0005524	ISA	Potri.001G007900
GO:0008026	ISA	Potri.001G007900
GO:0004386	ISA	Potri.001G007900
GO:0005524	ISA	Potri.013G117700
GO:0016887	ISA	Potri.013G117700
GO:0016020	ISA	Potri.013G117700
GO:0008270	ISA	Potri.010G125100
GO:0005622	ISA	Potri.010G125100
GO:0010333	ISA	Potri.005G210300
GO:0016829	ISA	Potri.005G210300
GO:0008152	ISA	Potri.005G210300
GO:0000287	ISA	Potri.005G210300
GO:0005509	ISA	Potri.001G038700
GO:0004674	ISA	Potri.001G038700
GO:0016021	ISA	Potri.001G038700
GO:0004672	ISA	Potri.012G067800
GO:0005524	ISA	Potri.012G067800
GO:0006468	ISA	Potri.012G067800
GO:0031305	ISA	Potri.005G080200
GO:0016021	ISA	Potri.T059700
GO:0016881	ISA	Potri.009G136000
GO:0005515	ISA	Potri.005G206100
GO:0008236	ISA	Potri.007G015400
GO:0006508	ISA	Potri.007G015400
GO:0003735	ISA	Potri.006G073200
GO:0006412	ISA	Potri.006G073200
GO:0005840	ISA	Potri.006G073200
GO:0003676	ISA	Potri.009G063800
GO:0006397	ISA	Potri.009G063800
GO:0006950	ISA	Potri.004G156100
GO:0008152	ISA	Potri.005G170800
GO:0004372	ISA	Potri.005G170800
GO:0006544	ISA	Potri.005G170800
GO:0006563	ISA	Potri.005G170800
GO:0016787	ISA	Potri.002G027300
GO:0003677	ISA	Potri.016G043500
GO:0005524	ISA	Potri.016G043500
GO:0003676	ISA	Potri.016G043500
GO:0004386	ISA	Potri.016G043500
GO:0016491	ISA	Potri.001G257000
GO:0020037	ISA	Potri.001G257000
GO:0051536	ISA	Potri.001G257000
GO:0055114	ISA	Potri.001G257000
GO:0004553	ISA	Potri.001G299000
GO:0005975	ISA	Potri.001G299000
GO:0005515	ISA	Potri.008G002300
GO:0005509	ISA	Potri.013G026500
GO:0015979	ISA	Potri.013G026500
GO:0009523	ISA	Potri.013G026500
GO:0009654	ISA	Potri.013G026500
GO:0019898	ISA	Potri.013G026500
GO:0004672	ISA	Potri.001G399600
GO:0005524	ISA	Potri.001G399600
GO:0006468	ISA	Potri.001G399600
GO:0005515	ISA	Potri.001G399600
GO:0008236	ISA	Potri.001G212800
GO:0006508	ISA	Potri.001G212800
GO:0005215	ISA	Potri.005G181000
GO:0006810	ISA	Potri.005G181000
GO:0016020	ISA	Potri.005G181000
GO:0016747	ISA	Potri.008G034400
GO:0006886	ISA	Potri.002G075500
GO:0005622	ISA	Potri.002G075500
GO:0005515	ISA	Potri.006G258100
GO:0000398	ISA	Potri.003G031900
GO:0005681	ISA	Potri.003G031900
GO:0031072	ISA	Potri.002G114600
GO:0003735	ISA	Potri.013G129600
GO:0006412	ISA	Potri.013G129600
GO:0005840	ISA	Potri.013G129600
GO:0003735	ISA	Potri.012G144700
GO:0006412	ISA	Potri.012G144700
GO:0005622	ISA	Potri.012G144700
GO:0005840	ISA	Potri.012G144700
GO:0005515	ISA	Potri.015G003300
GO:0043531	ISA	Potri.T016200
GO:0005524	ISA	Potri.T016200
GO:0006915	ISA	Potri.T016200
GO:0003723	ISA	Potri.014G176900
GO:0008324	ISA	Potri.018G147500
GO:0006812	ISA	Potri.018G147500
GO:0055085	ISA	Potri.018G147500
GO:0016881	ISA	Potri.012G033000
GO:0005515	ISA	Potri.012G033000
GO:0045454	ISA	Potri.011G111500
GO:0005515	ISA	Potri.011G111500
GO:0003700	ISA	Potri.002G167100
GO:0043565	ISA	Potri.002G167100
GO:0046983	ISA	Potri.002G167100
GO:0006355	ISA	Potri.002G167100
GO:0003677	ISA	Potri.002G167100
GO:0006351	ISA	Potri.002G167100
GO:0005634	ISA	Potri.002G167100
GO:0005515	ISA	Potri.008G214100
GO:0008565	ISA	Potri.008G214100
GO:0006606	ISA	Potri.008G214100
GO:0005634	ISA	Potri.008G214100
GO:0005737	ISA	Potri.008G214100
GO:0005643	ISA	Potri.008G214100
GO:0006886	ISA	Potri.008G214100
GO:0004252	ISA	Potri.001G130600
GO:0006508	ISA	Potri.001G130600
GO:0005525	ISA	Potri.010G014300
GO:0007049	ISA	Potri.010G014300
GO:0003924	ISA	Potri.010G014300
GO:0046961	ISA	Potri.T055100
GO:0015991	ISA	Potri.T055100
GO:0033178	ISA	Potri.T055100
GO:0005622	ISA	Potri.003G164300
GO:0005515	ISA	Potri.003G164300
GO:0004672	ISA	Potri.007G034500
GO:0005524	ISA	Potri.007G034500
GO:0006468	ISA	Potri.007G034500
GO:0043531	ISA	Potri.013G030600
GO:0005524	ISA	Potri.013G030600
GO:0006915	ISA	Potri.013G030600
GO:0004672	ISA	Potri.002G155000
GO:0005524	ISA	Potri.002G155000
GO:0006468	ISA	Potri.002G155000
GO:0004672	ISA	Potri.007G141000
GO:0005524	ISA	Potri.007G141000
GO:0006468	ISA	Potri.007G141000
GO:0004672	ISA	Potri.T075500
GO:0005524	ISA	Potri.T075500
GO:0006468	ISA	Potri.T075500
GO:0005515	ISA	Potri.T075500
GO:0008081	ISA	Potri.001G168200
GO:0046872	ISA	Potri.001G168200
GO:0015969	ISA	Potri.001G168200
GO:0006629	ISA	Potri.014G033000
GO:0005515	ISA	Potri.011G132700
GO:0009058	ISA	Potri.003G187100
GO:0008152	ISA	Potri.003G187100
GO:0006520	ISA	Potri.003G187100
GO:0016020	ISA	Potri.007G118100
GO:0016020	ISA	Potri.014G189500
GO:0055085	ISA	Potri.014G189500
GO:0004252	ISA	Potri.011G076700
GO:0006508	ISA	Potri.011G076700
GO:0042802	ISA	Potri.011G076700
GO:0043086	ISA	Potri.011G076700
GO:0016627	ISA	Potri.016G118000
GO:0055114	ISA	Potri.016G118000
GO:0003995	ISA	Potri.016G118000
GO:0004514	ISA	Potri.008G128900
GO:0009435	ISA	Potri.008G128900
GO:0016763	ISA	Potri.008G128900
GO:0016740	ISA	Potri.003G132300
GO:0030170	ISA	Potri.003G132300
GO:0009058	ISA	Potri.003G132300
GO:0016769	ISA	Potri.003G132300
GO:0003677	ISA	Potri.003G127300
GO:0004601	ISA	Potri.004G174500
GO:0020037	ISA	Potri.004G174500
GO:0006979	ISA	Potri.004G174500
GO:0055114	ISA	Potri.004G174500
GO:0016758	ISA	Potri.006G084800
GO:0016021	ISA	Potri.006G084800
GO:0000166	ISA	Potri.010G024900
GO:0004813	ISA	Potri.010G024900
GO:0005524	ISA	Potri.010G024900
GO:0006419	ISA	Potri.010G024900
GO:0005737	ISA	Potri.010G024900
GO:0006412	ISA	Potri.010G024900
GO:0004601	ISA	Potri.005G179200
GO:0020037	ISA	Potri.005G179200
GO:0006979	ISA	Potri.005G179200
GO:0055114	ISA	Potri.005G179200
GO:0004672	ISA	Potri.005G241500
GO:0005524	ISA	Potri.005G241500
GO:0006468	ISA	Potri.005G241500
GO:0005515	ISA	Potri.005G241500
GO:0020037	ISA	Potri.014G019200
GO:0016787	ISA	Potri.006G005400
GO:0016787	ISA	Potri.005G077500
GO:0005515	ISA	Potri.019G034600
GO:0016491	ISA	Potri.005G207100
GO:0055114	ISA	Potri.005G207100
GO:0006887	ISA	Potri.010G250500
GO:0000145	ISA	Potri.010G250500
GO:0016746	ISA	Potri.008G219700
GO:0008152	ISA	Potri.008G219700
GO:0043754	ISA	Potri.008G219700
GO:0046949	ISA	Potri.008G219700
GO:0048037	ISA	Potri.008G219700
GO:0008415	ISA	Potri.008G219700
GO:0048193	ISA	Potri.014G019100
GO:0016020	ISA	Potri.014G019100
GO:0006888	ISA	Potri.009G136800
GO:0005801	ISA	Potri.009G136800
GO:0005622	ISA	Potri.009G136800
GO:0005515	ISA	Potri.018G025000
GO:0005515	ISA	Potri.018G137000
GO:0003854	ISA	Potri.006G214000
GO:0016616	ISA	Potri.006G214000
GO:0006694	ISA	Potri.006G214000
GO:0055114	ISA	Potri.006G214000
GO:0003824	ISA	Potri.006G214000
GO:0050662	ISA	Potri.006G214000
GO:0044237	ISA	Potri.006G214000
GO:0009058	ISA	Potri.006G214000
GO:0008831	ISA	Potri.006G214000
GO:0045226	ISA	Potri.006G214000
GO:0004672	ISA	Potri.008G009800
GO:0005524	ISA	Potri.008G009800
GO:0006468	ISA	Potri.008G009800
GO:0005524	ISA	Potri.006G070300
GO:0016887	ISA	Potri.006G070300
GO:0004806	ISA	Potri.003G067900
GO:0006629	ISA	Potri.003G067900
GO:0004091	ISA	Potri.003G067900
GO:0016042	ISA	Potri.003G067900
GO:0003700	ISA	Potri.002G193000
GO:0043565	ISA	Potri.002G193000
GO:0006355	ISA	Potri.002G193000
GO:0003676	ISA	Potri.010G219600
GO:0008270	ISA	Potri.010G219600
GO:0003677	ISA	Potri.003G132000
GO:0005515	ISA	Potri.001G471400
GO:0005198	ISA	Potri.019G102000
GO:0006886	ISA	Potri.019G102000
GO:0016192	ISA	Potri.019G102000
GO:0030130	ISA	Potri.019G102000
GO:0030132	ISA	Potri.019G102000
GO:0005529	ISA	Potri.010G168500
GO:0008378	ISA	Potri.010G168500
GO:0006486	ISA	Potri.010G168500
GO:0016020	ISA	Potri.010G168500
GO:0003935	ISA	Potri.007G097300
GO:0009231	ISA	Potri.007G097300
GO:0008686	ISA	Potri.007G097300
GO:0005639	ISA	Potri.001G146500
GO:0016491	ISA	Potri.003G210900
GO:0008152	ISA	Potri.003G210900
GO:0055114	ISA	Potri.003G210900
GO:0004553	ISA	Potri.006G080600
GO:0005975	ISA	Potri.006G080600
GO:0003677	ISA	Potri.015G030000
GO:0003723	ISA	Potri.004G212500
GO:0006396	ISA	Potri.004G212500
GO:0008146	ISA	Potri.003G188900
GO:0005524	ISA	Potri.010G115000
GO:0016887	ISA	Potri.010G115000
GO:0005515	ISA	Potri.011G010200
GO:0008909	ISA	Potri.012G070000
GO:0009058	ISA	Potri.012G070000
GO:0004601	ISA	Potri.005G089400
GO:0020037	ISA	Potri.005G089400
GO:0006979	ISA	Potri.005G089400
GO:0055114	ISA	Potri.005G089400
GO:0003883	ISA	Potri.008G080100
GO:0006221	ISA	Potri.008G080100
GO:0016787	ISA	Potri.008G080100
GO:0006541	ISA	Potri.008G080100
GO:0016702	ISA	Potri.005G032700
GO:0046872	ISA	Potri.005G032700
GO:0055114	ISA	Potri.005G032700
GO:0005515	ISA	Potri.005G032700
GO:0046872	ISA	Potri.006G124500
GO:0030001	ISA	Potri.006G124500
GO:0004672	ISA	Potri.015G122900
GO:0005524	ISA	Potri.015G122900
GO:0006468	ISA	Potri.015G122900
GO:0005515	ISA	Potri.015G122900
GO:0003700	ISA	Potri.016G083600
GO:0043565	ISA	Potri.016G083600
GO:0006355	ISA	Potri.016G083600
GO:0016788	ISA	Potri.012G068700
GO:0006629	ISA	Potri.012G068700
GO:0004806	ISA	Potri.T004800
GO:0006629	ISA	Potri.T004800
GO:0006355	ISA	Potri.008G161800
GO:0030528	ISA	Potri.008G161800
GO:0003677	ISA	Potri.015G072900
GO:0006351	ISA	Potri.015G072900
GO:0005634	ISA	Potri.015G072900
GO:0030528	ISA	Potri.015G072900
GO:0016747	ISA	Potri.010G056400
GO:0008199	ISA	Potri.016G124700
GO:0006879	ISA	Potri.016G124700
GO:0005488	ISA	Potri.016G124700
GO:0006826	ISA	Potri.016G124700
GO:0003824	ISA	Potri.004G167200
GO:0009116	ISA	Potri.004G167200
GO:0016491	ISA	Potri.010G183500
GO:0055114	ISA	Potri.010G183500
GO:0005507	ISA	Potri.010G183500
GO:0005515	ISA	Potri.018G015800
GO:0016020	ISA	Potri.001G038100
GO:0043531	ISA	Potri.T098700
GO:0005524	ISA	Potri.T098700
GO:0006915	ISA	Potri.T098700
GO:0004107	ISA	Potri.008G040700
GO:0009073	ISA	Potri.008G040700
GO:0005515	ISA	Potri.011G078300
GO:0008270	ISA	Potri.016G058700
GO:0005524	ISA	Potri.T172000
GO:0004221	ISA	Potri.017G089100
GO:0006511	ISA	Potri.017G089100
GO:0009058	ISA	Potri.005G118800
GO:0003700	ISA	Potri.006G251700
GO:0043565	ISA	Potri.006G251700
GO:0006355	ISA	Potri.006G251700
GO:0016021	ISA	Potri.004G156800
GO:0003676	ISA	Potri.004G087000
GO:0005515	ISA	Potri.018G023900
GO:0016020	ISA	Potri.003G162000
GO:0016787	ISA	Potri.006G063700
GO:0006355	ISA	Potri.019G034700
GO:0030528	ISA	Potri.019G034700
GO:0005515	ISA	Potri.019G029500
GO:0007165	ISA	Potri.004G201600
GO:0005622	ISA	Potri.004G201600
GO:0005515	ISA	Potri.004G201600
GO:0008889	ISA	Potri.015G058400
GO:0006071	ISA	Potri.015G058400
GO:2001070	ISA	Potri.009G044800
GO:0003824	ISA	Potri.009G044800
GO:0005975	ISA	Potri.009G044800
GO:0006355	ISA	Potri.010G038700
GO:0005634	ISA	Potri.010G038700
GO:0008324	ISA	Potri.011G150600
GO:0006812	ISA	Potri.011G150600
GO:0055085	ISA	Potri.011G150600
GO:0016021	ISA	Potri.011G150600
GO:0004144	ISA	Potri.019G071000
GO:0000902	ISA	Potri.010G206600
GO:0005524	ISA	Potri.010G206600
GO:0004866	ISA	Potri.019G124500
GO:0051205	ISA	Potri.001G237800
GO:0016021	ISA	Potri.001G237800
GO:0005515	ISA	Potri.012G108100
GO:0003677	ISA	Potri.T036200
GO:0006355	ISA	Potri.T036200
GO:0003677	ISA	Potri.001G452200
GO:0006355	ISA	Potri.001G452200
GO:0005515	ISA	Potri.007G081100
GO:0003676	ISA	Potri.009G015000
GO:0008270	ISA	Potri.009G015000
GO:0005524	ISA	Potri.009G160600
GO:0009378	ISA	Potri.009G160600
GO:0006281	ISA	Potri.009G160600
GO:0006310	ISA	Potri.009G160600
GO:0003678	ISA	Potri.009G160600
GO:0003700	ISA	Potri.018G053600
GO:0008270	ISA	Potri.018G053600
GO:0043565	ISA	Potri.018G053600
GO:0006355	ISA	Potri.018G053600
GO:0003676	ISA	Potri.001G101300
GO:0004386	ISA	Potri.001G101300
GO:0005524	ISA	Potri.001G101300
GO:0003677	ISA	Potri.001G101300
GO:0016787	ISA	Potri.001G101300
GO:0004553	ISA	Potri.016G014800
GO:0005975	ISA	Potri.016G014800
GO:0016787	ISA	Potri.001G368000
GO:0006887	ISA	Potri.006G214300
GO:0000145	ISA	Potri.006G214300
GO:0005515	ISA	Potri.011G156900
GO:0005506	ISA	Potri.013G035700
GO:0009055	ISA	Potri.013G035700
GO:0046872	ISA	Potri.013G035700
GO:0005515	ISA	Potri.014G032900
GO:0003843	ISA	Potri.011G052400
GO:0006075	ISA	Potri.011G052400
GO:0000148	ISA	Potri.011G052400
GO:0016020	ISA	Potri.011G052400
GO:0003700	ISA	Potri.003G169100
GO:0043565	ISA	Potri.003G169100
GO:0006355	ISA	Potri.003G169100
GO:0004672	ISA	Potri.006G090200
GO:0005524	ISA	Potri.006G090200
GO:0006468	ISA	Potri.006G090200
GO:0003676	ISA	Potri.005G185900
GO:0005524	ISA	Potri.005G185900
GO:0008026	ISA	Potri.005G185900
GO:0004386	ISA	Potri.005G185900
GO:0003677	ISA	Potri.005G185900
GO:0016787	ISA	Potri.005G185900
GO:0005515	ISA	Potri.004G146600
GO:0035091	ISA	Potri.004G146600
GO:0007154	ISA	Potri.004G146600
GO:0005524	ISA	Potri.001G213900
GO:0005622	ISA	Potri.001G213900
GO:0003677	ISA	Potri.001G213900
GO:0003887	ISA	Potri.001G213900
GO:0006260	ISA	Potri.001G213900
GO:0009360	ISA	Potri.001G213900
GO:0003689	ISA	Potri.001G213900
GO:0005663	ISA	Potri.001G213900
GO:0006909	ISA	Potri.010G060700
GO:0005856	ISA	Potri.010G060700
GO:0004871	ISA	Potri.004G030600
GO:0009416	ISA	Potri.004G030600
GO:0003700	ISA	Potri.008G091900
GO:0043565	ISA	Potri.008G091900
GO:0006355	ISA	Potri.008G091900
GO:0004174	ISA	Potri.017G027500
GO:0055114	ISA	Potri.017G027500
GO:0000287	ISA	Potri.012G034000
GO:0004743	ISA	Potri.012G034000
GO:0030955	ISA	Potri.012G034000
GO:0006096	ISA	Potri.012G034000
GO:0005215	ISA	Potri.008G203300
GO:0006810	ISA	Potri.008G203300
GO:0016020	ISA	Potri.008G203300
GO:0005515	ISA	Potri.005G185700
GO:0008519	ISA	Potri.005G106000
GO:0016020	ISA	Potri.005G106000
GO:0072488	ISA	Potri.005G106000
